model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,technical_status,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,contract_gate_reason,eligibility_gate_reason,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,contract_consistent,ranking_eligible,exclusion_reason,quality_result_id,source_task_quality_decision,algorithm_version,quality_result_contract_version,metric_gate_config,configured_guardrails,missing_guardrails,guardrail_contract_complete,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request_sha256,producer_identity_sha256
yolov7_paper,detection,b307,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.23960393527904061,0.4520187916528286,-0.21241485637378799,-0.21241485637378799,-0.21241485637378799,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.253335236920975,0.3166228655372005,0.5973630231150453,-0.2807401575778448,-0.2807401575778448,-0.2807401575778448,0.01,fail,0.2625724281435936,0.4885298674409785,-0.22595743929738488,-0.22595743929738488,-0.22595743929738488,0.01,fail,,,,500,,,,,,31163d790c512e32aa78da28711a09b4f42cbba2b9e9d45151306c6fe958d99c,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,904b63d2e90bea297d22d2627610cc9bb0fd67eb1e884869eda2f708bb243820,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,55175b1001d7a4b89578bab67a68111ebc658d3858eb613c766762349e809da2,
yolov7_paper,detection,b306,hailo8,orin_nx_hailo8_01,hailo8,hailo8,full,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:pass;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4147833804028238,0.4520187916528286,-0.03723541125000479,-0.03723541125000479,-0.03723541125000479,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.8077679499983788,0.5976476361403371,0.5973630231150453,0.0002846130252918133,0.0002846130252918133,0.0002846130252918133,0.01,pass,0.4672885338711266,0.4885298674409785,-0.02124133356985186,-0.02124133356985186,-0.02124133356985186,0.01,fail,,,,500,,,,,,ee4a16c45daa16ea768c38de71e02d90d9de0dc8a51343fa9b591c12802acb4d,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,0747bc441454397e9451b75bc8a30b00a329e8e78e6713ccd7bde4cf997cad2e,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,346f8b0d20cc0740450f0cf9fef6ca13c5537d2af7a42be8bfb58b54223c5e77,
yolov7_paper,detection,b001,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.09912039145089613,0.4520187916528286,-0.35289840020193247,-0.35289840020193247,-0.35289840020193247,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.028684691991657,0.12858941354373896,0.5973630231150453,-0.4687736095713063,-0.4687736095713063,-0.4687736095713063,0.01,fail,0.10571646768562863,0.4885298674409785,-0.38281339975534984,-0.38281339975534984,-0.38281339975534984,0.01,fail,,,,500,,,,,,29c9db0d87a3469818fdfd4bf32fa62dc2f1dbcd5e7cae2e266f6d603b595e8b,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,9ab002382aabb252e7744cbb38e09c9fb23f01d915a54588d380bd0bbf0f3a00,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e272a859f0f04b1c16473c9cc4edbcdf501e4caaf88a46367d9cb8c3d2f0a8c5,
yolov7_paper,detection,b002,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4587314063775363,0.4520187916528286,0.006712614724707688,0.0024090168350983546,0.011122337159582017,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,127.12299523397814,0.6071218522615952,0.5973630231150453,0.009758829146549908,0.0032639651670761448,0.015949455230939408,0.01,pass,0.4973797611597151,0.4885298674409785,0.008849893718736623,0.0032807908136058385,0.015168568490693835,0.01,pass,,,,500,,,,,,7842a10c19fc273699645e75dd7b09106740bc51882296a9723a5ef85a090eb4,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,3bbb94153d92eaebbdf20edb34a19af1fe283c4928d6b17bf69e439b3b578f65,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,2fb25d89151f6cb2eabb37901518d3828789994177b4ef85ffd0c8895af86200,
yolov7_paper,detection,b013,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4580689586278992,0.4520187916528286,0.006050166975070603,0.0013843443825416863,0.01074762089964344,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.3723065770464,0.6061276271386017,0.5973630231150453,0.008764604023556388,0.0025179260851592726,0.015192381843703025,0.01,pass,0.496431376858808,0.4885298674409785,0.007901509417829522,0.0015838403216102861,0.014637397711247195,0.01,pass,,,,500,,,,,,7564649db284972c70d5bc4f830e01d8bcbe3f3ca36a239ff84a6cee8d1f077b,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,88897d4816c21a697abcb93a0096ec85857e5da22e1f7b79ebd3641dfbb0d5da,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,e7a2e751d4f3546bffadfb6d3384d6163226429e2a1702a8929bc3afdb4c9ca9,
yolov7_paper,detection,b044,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45956771792687184,0.4520187916528286,0.007548926274043244,0.003577840706221379,0.012367651551625352,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.27757145604119,0.6070568613412947,0.5973630231150453,0.009693838226249363,0.004148033757809955,0.01537984595825324,0.01,pass,0.4973655593129668,0.4885298674409785,0.008835691871988294,0.0033684829771501753,0.01579774947852784,0.01,pass,,,,500,,,,,,c78b3d1a52bb5e7a996c63aa9f4511cc56c6c2486527b485ba3de733665f6497,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,ee838a45783f35668eb0f31072baa7d5bd77d1be7e2d443e9b194689a55c6f07,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,62efbecbf2439532ffac6fd3f8e57801b7f345a71cf6768613b7d07307eaa127,
yolov7_paper,detection,b049,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4268020798423614,0.4520187916528286,-0.025216711810467196,-0.025216711810467196,-0.025216711810467196,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.9439953620312735,0.5683639568673207,0.5973630231150453,-0.028999066247724636,-0.028999066247724636,-0.028999066247724636,0.01,fail,0.4668957864441493,0.4885298674409785,-0.021634080996829175,-0.021634080996829175,-0.021634080996829175,0.01,fail,,,,500,,,,,,082bbc8674d01ad8ac6c9a63cc702fb9d3d920d42744419b4839b9667035923e,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,ae01dd5a5d03a429bc013fba335f5e3d5cfc5cfa39e943db1096c85f7dc78bb7,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,8c97829242b732042e53d3733fe198860c33126d583c8c4b5fe6b82ae8ef0df4,
yolov7_paper,detection,b065,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.0,0.4520187916528286,-0.4520187916528286,-0.4520187916528286,-0.4520187916528286,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,2.702466791961342,0.0,0.5973630231150453,-0.5973630231150453,-0.5973630231150453,-0.5973630231150453,0.01,fail,0.0,0.4885298674409785,-0.4885298674409785,-0.4885298674409785,-0.4885298674409785,0.01,fail,,,,500,,,,,,3b788387288a9269a9b7084de9ac012a1a9805616a696494e6b96ae12a181abd,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,d2cc717d2c4bff7487e00a8da29805a31eebf74e9bc39ce5551f78a9e9672eb4,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,0583d75295e0c8257525609eb36eb1bbf356de178eeb479d8e20bd1567f3f0a5,
yolov7_paper,detection,b088,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.3297681702077757,0.4520187916528286,-0.12225062144505289,-0.12225062144505289,-0.12225062144505289,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.6308911530068144,0.4409693151989048,0.5973630231150453,-0.1563937079161405,-0.1563937079161405,-0.1563937079161405,0.01,fail,0.3530636475246289,0.4885298674409785,-0.1354662199163496,-0.1354662199163496,-0.1354662199163496,0.01,fail,,,,500,,,,,,4a48cc632da1a35f4cbe937f2fadae17862e613d5801957cda7153efb5b4a175,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,444bd6be02c5b8de787328d81a7b41eda81abc923f4eeb8c470bd1625b1f64d8,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,f63de1987c70e1bd22cb52ee825dc1275eeb9ab605c79765ff2d10a29af892a7,
yolov7_paper,detection,b092,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45661532382130393,0.4520187916528286,0.004596532168475331,-0.00025653685055229073,0.00904207684815582,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.7600353830494,0.6018311236330336,0.5973630231150453,0.004468100517988294,-0.0020231624131534114,0.010633698625231924,0.01,pass,0.4951750565264927,0.4885298674409785,0.006645189085514203,-0.00024233935408141482,0.013979563513918736,0.01,pass,,,,500,,,,,,b2ebda7f8f6564dd431e47ea81e43cfe61e2e762713746a4e0b7ea076bcb7a51,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,ec58c62181b80f24a2538b9efd853738799e6925965d50870943ff433377b09f,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,9a9872489679000c22c4ae82e9a1fb35e4b5e1add4781c08995a7672a4a87ef4,
yolov7_paper,detection,b114,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:pass;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4409272954786787,0.4520187916528286,-0.011091496174149895,-0.011091496174149895,-0.011091496174149895,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,4.095973305986263,0.5806088449212142,0.5973630231150453,-0.01675417819383107,-0.01675417819383107,-0.01675417819383107,0.01,fail,0.47972422627049804,0.4885298674409785,-0.008805641170480438,-0.008805641170480438,-0.008805641170480438,0.01,pass,,,,500,,,,,,99309c58dec3721b84b4ef477e91117e382728ea7ddcc4180b0a5466a41e26da,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,22402937cc06af9cfc633431a1cb0f8a0af492affe17b2fae422b94e8e8684ae,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,39340ec652e6b334874315f5b6b69c0c0b64d3b851566e04baefb1ccba78cd87,
yolov7_paper,detection,b134,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45776005489382854,0.4520187916528286,0.005741263240999939,0.00025362591825436686,0.010969573132603102,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.0138047549408,0.6042761850899251,0.5973630231150453,0.006913161974879789,0.000437810610020799,0.014327326415019008,0.01,pass,0.4974900219239073,0.4885298674409785,0.008960154482928806,0.0016128643007224833,0.017217011188104047,0.01,pass,,,,500,,,,,,d4ec0dfbab5024ad1c49ffbf38dd33dd432104a06f316f3c3a85cd9166ff9f61,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,29d0814435d3eb23c9021f2facc9d3fa9034b27307ad18b5629e9c8305c33c8c,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,3b65c4354fc8f784524b665eab108c84d9afb6dabcde63f49b40f9f649c45206,
yolov7_paper,detection,b155,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4591742136663214,0.4520187916528286,0.007155422013492785,0.0019197340055277048,0.01196721297519531,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.7865262820851,0.6051522220125293,0.5973630231150453,0.007789198897483973,0.001410290460218479,0.01425238711298401,0.01,pass,0.4994893820532182,0.4885298674409785,0.010959514612239707,0.003780587895656819,0.018593960931287165,0.01,pass,,,,500,,,,,,2f63c4900a5e3f4d4e743836b3326ad398eb24bc33fe8ed76440429c1726318c,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,3bcc97b724c1ad5607decf61167303c9f894be760f1d8824cf0dbb8cfc7d3375,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,fe62fea17bfc19c1206de1e4f62ef0866d799ee09aad9c0cc8521995578f1a9c,
yolov7_paper,detection,b165,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4596249747562157,0.4520187916528286,0.007606183103387121,0.002436218386645498,0.012832842349197975,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.56027948204428,0.6050130336849702,0.5973630231150453,0.00765001056992487,0.0010397533124177631,0.015272023692298742,0.01,pass,0.49993238033044457,0.4885298674409785,0.011402512889466088,0.004075282136465309,0.01961709113224482,0.01,pass,,,,500,,,,,,2264602716e3bb1dafbb25e258ba33d5a3bc445194405fdf383fa2ffe29bcfa3,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,8614a9e3e0c406fddbcc9a22f957eb77463b204653f6449e3c37bd1499b727ec,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,af69b21522eaa2d5f519859ffb75da8ad95128dc6f4a33f659df788a63f687a5,
yolov7_paper,detection,b186,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:inconclusive;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45198745152235287,0.4520187916528286,-3.134013047573214e-05,-0.006666955409836149,0.0060867604611625535,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.20735453406814,0.5949593209689207,0.5973630231150453,-0.00240370214612462,-0.011418771080894452,0.00624851509354421,0.01,inconclusive,0.4907495602817818,0.4885298674409785,0.002219692840803311,-0.009440355537932512,0.01089104395664605,0.01,pass,,,,500,,,,,,50faff207f26ba1255886d031f8fcf6a308d298b1d53c8edfc67d8e9b8a34e38,inconclusive,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,1a5a7040e0c317efbc55102b1833c52e72779e10c74a2134f7c3ae6424cd3328,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,da13cb2bb92121f25c9bf6be7a070504d0e2071dff4d096d12ad25a44fb8b2fc,
yolov7_paper,detection,b189,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.45885675363560746,0.4520187916528286,0.006837961982778862,0.0014769441309135363,0.011408484432176694,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.77522399299778,0.6042651294463194,0.5973630231150453,0.006902106331274083,0.0008240118922002023,0.013711826671538177,0.01,pass,0.5005691873647347,0.4885298674409785,0.012039319923756175,0.004865298047833164,0.019565714610519164,0.01,pass,,,,500,,,,,,265432739da3a7f40a210556aec8eaa329f6f23cf62dfa60d0bd05cb1292274a,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,038fed2b5eb6add5107626537771b38c6fb126700dc5c71661d717e057fbe544,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,47c3c5ec19140ffa4192fd81ab28fd8fa23396d7e028c405d97e795b7c8d019e,
yolov7_paper,detection,b222,hailo8_to_trt,orin_nx_hailo8_01,hailo8_to_trt,hailo8_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.457985521055675,0.4520187916528286,0.005966729402846427,0.0005418115872028304,0.011871474366259401,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.83986682607792,0.6022580920783158,0.5973630231150453,0.004895068963270521,-0.0022555134522617435,0.013008833572467852,0.01,pass,0.4956616162718966,0.4885298674409785,0.007131748830918105,0.00042641202249547405,0.014798707518100727,0.01,pass,,,,500,,,,,,77fc9e2ae073fe1a9aea9fb35c2c3629ea25894eb2fbf139c076223033e2847d,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,dec9ca80bec78fb4e46a524b317e38e4b04fca08e094e0e7c54d1c6dbed48bc9,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,881f0334ddb7012240b6e7b8088f01dc1e852f6c68b36e4b3780fc22f56db0a9,
