row_role,model_id,task,evaluation_role,case_id,backend,setup_id,setup_identity_status,setup_identity_candidates,comparison_backend,run_id,variant,runtime_precision_identity,runtime_numeric_input_identity,runtime_numeric_input_sha256,runtime_input_encoding_identity,runtime_input_encoding_sha256,runtime_numeric_input_identity_status,repetition_index,repetition_id,repetition_count_requested,repetition_count_attempted,repetition_count_valid,repetition_status,repetition_aggregation,repetition_runtime_scope,repetition_independence_verified,runner_regime,direction,buildable,runtime_executable,measurement_payload_present,measurement_valid,terminal_failure,terminal_reason,terminal_reason_scope,runner_returncode,runner_signal_number,runtime_failure_evidence_source,runtime_failure_evidence_line_number,contract_consistent,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,task_quality_gate_reasons,contract_gate_reason,eligibility_gate_reason,eligibility_status,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,quality_policy_sha256,runtime_quality_policy_sha256,quality_policy_match,benchmark_task_requested,benchmark_task_used,validation_dataset_task,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,performance_eligible,performance_claim_eligible,performance_claim_exclusion_reasons,precision_quality_binding_verified,accuracy_gate_pass,ranking_eligible,energy_eligible,energy_claim_eligible,pareto_eligible,exclusion_reason,latency_ms,cycle_ms,throughput_fps,average_power_w,average_power_ci_low_w,average_power_ci_high_w,energy_per_work_j,energy_per_work_sample_stddev_j,energy_per_work_ci_low_j,energy_per_work_ci_high_j,energy_repeat_n,energy_confidence_level,energy_scope,energy_window,prediction_rank,predicted_cycle_ms,predicted_fps,prediction_score,row_status
performance_observation,yolov7_paper,detection,development,b134,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4596181937095037,0.4520187916528286,0.007599402056675086,0.002403278599020161,0.013473499443162083,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.36363821104169,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,94.4157600402832,77.91018308363046,12.835292646233146,,,,,,,,,,,,135,6.89380477142582,145.05777769409818,0.9436513801263406,available
performance_observation,yolov7_paper,detection,development,b155,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.458034860913983,0.4520187916528286,0.006016069261154389,0.0013397796537846544,0.010597787784696179,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.46181652799714,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,93.21451187133789,77.337271822414,12.930375955027918,,,,,,,,,,,,86,7.355628200665632,135.95031895569534,0.7145201084166644,available
performance_observation,yolov7_paper,detection,development,b165,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45787046946972454,0.4520187916528286,0.005851677816895939,0.0008782519508700855,0.011198934226801745,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,145.32679641305003,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,90.19699096679688,74.86652573773071,13.35710439540307,,,,,,,,,,,,101,7.522258355279364,132.93880012751325,0.7724601470911209,available
performance_observation,yolov7_paper,detection,development,b186,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.453577002891118,0.4520187916528286,0.0015582112382894198,-0.00446024996229121,0.007730795394805259,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,129.58682982693426,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,106.0159683227539,84.30488247667317,11.861709199069177,,,,,,,,,,,,206,9.406133065514092,106.31361400428423,1.8331855975495257,available
performance_observation,yolov7_paper,detection,development,b189,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45779526457568587,0.4520187916528286,0.0057764729228572675,0.0012278304044377251,0.011740438734658633,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.81011932098772,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,90.48843383789062,75.82918373847623,13.187534807823512,,,,,,,,,,,,105,9.70444317104506,103.04558256198342,0.7799857210314258,available
performance_observation,yolov7_paper,detection,development,b222,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4590818199915535,0.4520187916528286,0.007063028338724908,0.0019390153956272559,0.012432157550288246,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.51474739401601,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,150.3385066986084,109.04851878244106,9.170230014724597,,,,,,,,,,,,271,23.628554785904644,42.32167430724706,2.4308325643094415,available
performance_observation,yolov7_paper,detection,development,b228,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.42494736107684083,0.4520187916528286,-0.027071430575987765,-0.027071430575987765,-0.027071430575987765,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.668606854043901,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,151.64556503295898,109.80553278173117,9.107009225006687,,,,,,,,,,,,293,23.966431437761397,41.72502704864124,2.7405088602705403,available
performance_observation,yolov7_paper,detection,development,b262,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45934119960869496,0.4520187916528286,0.007322407955866361,0.0023752528304967963,0.013191810164503055,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.38849585596472,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,120.55315971374512,90.21217734856612,11.084977986244056,,,,,,,,,,,,265,36.02218913298625,27.760667079621758,2.363282085904022,available
performance_observation,yolov7_paper,detection,development,b270,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.3823770014959673,0.4520187916528286,-0.06964179015686128,-0.06964179015686128,-0.06964179015686128,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.972275501000695,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,117.60401725769043,90.37421856318478,11.065102591187042,,,,,,,,,,,,280,36.48984250683673,27.404886710942645,2.528947493862988,available
performance_observation,yolov7_paper,detection,development,b306,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4413691041401431,0.4520187916528286,-0.010649687512685524,-0.010649687512685524,-0.010649687512685524,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,4.571530958986841,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,87.9918098449707,70.65022443218723,14.154236706775617,,,,,,,,,,,,243,48.92188028444748,20.4407515448237,2.1790000000000003,available
performance_observation,yolov7_paper,detection,development,b307,hailo10_to_tensorrt,orin_nx_hailo10_01,,[],,hailo10_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo10h_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.23960393527904061,0.4520187916528286,-0.21241485637378799,-0.21241485637378799,-0.21241485637378799,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.253335236920975,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,88.03563117980957,70.6467386537596,14.154935090507298,,,,,,,,,,,,244,48.92188028444748,20.4407515448237,2.1790000000000003,available
performance_observation,yolov7_paper,detection,development,full,hailo8,orin_nx_hailo8_01,,[],,hailo8,full,hailo_hef_sha256:2e860dc38a585f0890a1040ca033c595e3c23e281083039f6ec93621317f7c88,{},,{},,unavailable,,,,,,,,,,generic,hailo8,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",raw_head_host_tail_missing,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4147833804028238,0.4520187916528286,-0.03723541125000479,-0.03723541125000479,-0.03723541125000479,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.8077679499983788,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,62.752389907836914,62.752389907836914,15.935648052108908,,,,,,,,,,,,,,,,available
performance_observation,yolov7_paper,detection,development,b001,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.09912039145089613,0.4520187916528286,-0.35289840020193247,-0.35289840020193247,-0.35289840020193247,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.028684691991657,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,340.8487319946289,338.78787454556334,2.95169950028867,,,,,,,,,,,,307,59.95308487620061,16.679708843422116,21.376029681922258,available
performance_observation,yolov7_paper,detection,development,b002,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4587314063775363,0.4520187916528286,0.006712614724707688,0.0024090168350983546,0.011122337159582017,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,127.12299523397814,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,35.6778621673584,32.78988186502829,30.49721264981255,,,,,,,,,,,,303,53.17994957453266,18.804079507418148,8.492883395091992,available
performance_observation,yolov7_paper,detection,development,b044,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45956771792687184,0.4520187916528286,0.007548926274043244,0.003577840706221379,0.012367651551625352,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,126.27757145604119,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,19.47650909423828,18.489209315951236,54.08560111530934,,,,,,,,,,,,1,7.520637690937109,132.96744785419853,-0.13784181518375938,available
performance_observation,yolov7_paper,detection,development,b049,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4268020798423614,0.4520187916528286,-0.025216711810467196,-0.025216711810467196,-0.025216711810467196,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.9439953620312735,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,34.925127029418945,30.72758663488044,32.54404623058973,,,,,,,,,,,,25,7.9683863802955655,125.49592254622921,0.27936909258355547,available
performance_observation,yolov7_paper,detection,development,b065,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.0,0.4520187916528286,-0.4520187916528286,-0.4520187916528286,-0.4520187916528286,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,2.702466791961342,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,84.64775085449219,61.57513913719661,16.240320590618285,,,,,,,,,,,,249,9.626015446271499,103.88514391874739,2.214804263110367,available
performance_observation,yolov7_paper,detection,development,b088,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin;guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin"",""guardrail:ap75:ap75:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.3297681702077757,0.4520187916528286,-0.12225062144505289,-0.12225062144505289,-0.12225062144505289,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,3.6308911530068144,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,31.986427307128906,29.760678589809686,33.601384356283084,,,,,,,,,,,,58,6.248160139461068,160.04711429919504,0.6016186979203243,available
performance_observation,yolov7_paper,detection,development,b092,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45661532382130393,0.4520187916528286,0.004596532168475331,-0.00025653685055229073,0.00904207684815582,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.7600353830494,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,29.62212562561035,27.291108589534733,36.641970652063144,,,,,,,,,,,,38,5.799828860244802,172.41888064224563,0.4378442538903798,available
performance_observation,yolov7_paper,detection,development,b114,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin;guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin,"[""primary:coco_ap_50_95:point_estimate_below_non_inferiority_margin"",""guardrail:ap50:ap50:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4409272954786787,0.4520187916528286,-0.011091496174149895,-0.011091496174149895,-0.011091496174149895,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,4.095973305986263,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,28.155088424682617,26.951977459248155,37.103028952588616,,,,,,,,,,,,89,6.811648103891737,146.8073489334636,0.7182121028938664,available
performance_observation,yolov7_paper,detection,development,b134,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.45776005489382854,0.4520187916528286,0.005741263240999939,0.00025362591825436686,0.010969573132603102,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.0138047549408,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,28.613662719726562,27.628692681901157,36.194256873220574,,,,,,,,,,,,135,6.89380477142582,145.05777769409818,0.9436513801263406,available
performance_observation,yolov7_paper,detection,development,b155,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4591742136663214,0.4520187916528286,0.007155422013492785,0.0019197340055277048,0.01196721297519531,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,125.7865262820851,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,34.162330627441406,32.379851771772586,30.883402649537718,,,,,,,,,,,,86,7.355628200665632,135.95031895569534,0.7145201084166644,available
performance_observation,yolov7_paper,detection,development,b165,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,coco_ap_50_95,0.4596249747562157,0.4520187916528286,0.007606183103387121,0.002436218386645498,0.012832842349197975,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,124.56027948204428,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,detection,detection,,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,30.2915096282959,28.822951770218257,34.69457285194728,,,,,,,,,,,,101,7.522258355279364,132.93880012751325,0.7724601470911209,available
