endpoint_id,model_id,case_id,setup_id,backend,direction,precision,endpoint_contract_hash,planned,materialized,measurement_payload_present,measured,valid_measurement,terminal,terminal_failure,lifecycle_status,terminal_reason,terminal_reason_scope,measurement_evidence_status,technical_measurement_valid,eligible_for_technical_observation,runner_returncode,causal_backend,causal_hw_arch,builder_backend,plan_evidence,materialization_evidence_count,measurement_evidence_count,valid_measurement_evidence_count,terminal_evidence_count
generic:yolo26s:hailo10_to_trt:b259,yolo26s,b259,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b259"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b259"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolo26s:hailo10_to_trt:b280,yolo26s,b280,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b280"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b280"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolo26s:hailo10_to_trt:b316,yolo26s,b316,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b316"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b316"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolo26s:hailo10_to_trt:b351,yolo26s,b351,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b351"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b351"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolo26s:hailo10_to_trt:b362,yolo26s,b362,,hailo10_to_trt,hailo10_to_trt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo8,hailo8,venv,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b362"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b362"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",0,0,0,1
generic:yolo26s:hailo10_to_trt:b038,yolo26s,b038,,hailo10_to_trt,hailo10_to_trt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""hailo10_to_trt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b038"",""direction"":""hailo10_to_trt"",""endpoint_id"":""generic:yolo26s:hailo10_to_trt:b038"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""hailo10_to_trt""}",1,1,1,0
generic:yolo26s:deepx_m1_full:full,yolo26s,full,,deepx_m1,deepx_m1,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1"",""case_id"":""full"",""direction"":""deepx_m1"",""endpoint_id"":""generic:yolo26s:deepx_m1_full:full"",""endpoint_scope"":""generic_full_baseline"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_full""}",0,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b382,yolo26s,b382,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b382"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b382"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b001,yolo26s,b001,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b001"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b001"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b104,yolo26s,b104,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b104"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b104"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b377,yolo26s,b377,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b377"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b377"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b002,yolo26s,b002,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b002"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b002"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b313,yolo26s,b313,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b313"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b313"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b005,yolo26s,b005,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b005"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b005"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b042,yolo26s,b042,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b042"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b042"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b066,yolo26s,b066,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b066"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b066"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b088,yolo26s,b088,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b088"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b088"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b118,yolo26s,b118,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b118"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b118"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b148,yolo26s,b148,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b148"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b148"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b181,yolo26s,b181,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b181"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b181"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b199,yolo26s,b199,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b199"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b199"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b221,yolo26s,b221,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b221"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b221"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolo26s:deepx_m1_to_tensorrt:b259,yolo26s,b259,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b259"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b259"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b280,yolo26s,b280,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b280"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b280"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b316,yolo26s,b316,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b316"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b316"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b351,yolo26s,b351,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_yolo26_static_part1_guard,case_generation,payload_missing,False,False,,"hailo10,hailo8","hailo10,hailo8",,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b351"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b351"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b362,yolo26s,b362,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo8,hailo8,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b362"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b362"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolo26s:deepx_m1_to_tensorrt:b038,yolo26s,b038,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b038"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolo26s:deepx_m1_to_tensorrt:b038"",""endpoint_scope"":""generic_split"",""model_id"":""yolo26s"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b306,yolov7_paper,b306,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b306"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b306"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b001,yolov7_paper,b001,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b001"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b001"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b092,yolov7_paper,b092,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b092"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b092"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b002,yolov7_paper,b002,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b002"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b002"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b186,yolov7_paper,b186,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b186"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b186"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b013,yolov7_paper,b013,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b013"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b013"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b031,yolov7_paper,b031,,ort_tensorrt,ort_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b031"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b031"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",0,0,0,1
generic:yolov7_paper:ort_tensorrt:b049,yolov7_paper,b049,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b049"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b049"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b065,yolov7_paper,b065,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b065"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b065"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b088,yolov7_paper,b088,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b088"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b088"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b114,yolov7_paper,b114,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b114"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b114"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b134,yolov7_paper,b134,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b134"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b134"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b155,yolov7_paper,b155,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b155"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b155"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b165,yolov7_paper,b165,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b165"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b165"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b189,yolov7_paper,b189,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b189"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b189"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b222,yolov7_paper,b222,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b222"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b222"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
generic:yolov7_paper:ort_tensorrt:b228,yolov7_paper,b228,,ort_tensorrt,ort_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""ort_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b228"",""direction"":""ort_tensorrt"",""endpoint_id"":""generic:yolov7_paper:ort_tensorrt:b228"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""ort_tensorrt""}",1,1,1,0
