model_id,case_id,run_id,backend,variant,presence,representation_count,primary_setup_id,mirror_setup_id,primary_source_path,mirror_source_path,primary_row_sha256,mirror_row_sha256,mirror_copy_manifest
yolov7_paper,b031,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b031/results_ort_tensorrt/validation_report.json,72eb49b1b98d3312e926376d2b794ff487165f2bdb86962b5e8d979e0e4c4163,a170e80084c699e61472e1a9faa76ab11eac5a1be8f73252cc38bac1b6c776b5,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b049,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b049/results_deepx_m1_to_tensorrt/validation_report.json,beee05bb12b5395d5b8e5ed10562fe49609aa13e8cca2bf7f0afd588daf088f1,474d6f97a97754740f651738930d2e0a5ae0a2da93c1cbea2a7ea7def67aa3b3,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b049,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b049/results_hailo10_to_trt/validation_report.json,e0ee8198b0781d28d2d1522c1965ea88443aec014a8ba5c75dc28b3f6af9fcb4,1dff9343d4629ffc9d34f3e6f478715994927a308e9fea2b714b85a3879da691,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b049,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b049/results_hailo8_to_trt/validation_report.json,a592d9ef515f064fcc8f5df504a5749b45985d95dfe2f5c2b0f35665c4120945,01faba2078b1506c95b10c039299a41061bff10262bc8735084648fca046fde3,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b049,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b049/results_ort_tensorrt/validation_report.json,e6fa43847c85ac65ebafa6e19a9b93fc7ca923a6fdb69f8b940b38e89569a22e,aea9586d8d5d8b12f6b43e1e16343063c4ab2a5642f445069d934d74d5a22b84,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b065,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b065/results_deepx_m1_to_tensorrt/validation_report.json,7835c9a2dd52924a0f9d98e415ac6f05f29e38d09e93f79398c589b95152c546,e6663c5634560d26275673fc4a16eebaeffa1909c58b679682909b2ee36d8a51,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b065,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b065/results_hailo10_to_trt/validation_report.json,328c0973aeb3e0c82efef030a8e437a89c3395c1777738997ee9c459fe3e0394,877350298422d258a6cd577795dfefcb9d78480f4327f38a1de84be27e4da99b,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b065,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b065/results_hailo8_to_trt/validation_report.json,3ebf971b81f105eec893da1db97ef9e7e818148e9faf2a177c2840a11def133f,b9e68f8c57d448ad6adef5f454a9f9b2ec4c3ed649771f6c965ad3f97adbbe96,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b065,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b065/results_ort_tensorrt/validation_report.json,3a350d3a0617acb3d7c3ac3eddbb105a879fbd28c91c8318cadd10d574908a58,22f62d0cbc3e9be01538312ea6ff5723bee2efc9d72fc870fda0014489e5d7b4,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b088,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b088/results_deepx_m1_to_tensorrt/validation_report.json,f1640db17ba59560c3fe384bc43111162e360a0dbfe5d084e000b8201483114d,4b6b84926fea5a1287c3376d2783cb352e2ebb9c30dd6e9eb0f2f369cc55d96f,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b088,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b088/results_hailo10_to_trt/validation_report.json,4d935add7dc872426966793848c1494dc2ae57afcb7a70c02d6e31b8652b7a15,1b757c550226ca63d6b2964a1cfc233c8f3579d5dd487c2c2667ea874e49fd4e,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b088,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b088/results_hailo8_to_trt/validation_report.json,d2d49b972e7e513e8729a5762971a8e9817a4bfac94afd3b5de28bb28ed4de8b,f8d445c44c483a39d949273bc540974abd42187e677debe5dd5832146f47a252,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b088,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b088/results_ort_tensorrt/validation_report.json,96f4322fb6be4e8f60719ebdf16233602848b8ff43b53564a9cb4ccc70353477,4c63a3364e1246e32389de30f046e04db87e227ee79a2e3cb6b25a94219dd046,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b092,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b092/results_deepx_m1_to_tensorrt/validation_report.json,066987e2f0197442f316e46eef0267a4c8ff09665cfb028abeb9317b1c021441,c386599985af9afd87a081421faa64856c80bd36c1884e2b7555713a0dee8149,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b092,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b092/results_hailo10_to_trt/validation_report.json,2ccb3dcc61c1896654468c7794385007cd19ae699f2be9107db59c928ee3a976,80783698b1b76441284c1b1ce329352cdbf2a23604a122de649c8cc5c6490fc0,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b092,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b092/results_hailo8_to_trt/validation_report.json,b02f097981c9265140aab2e1f7fdfccbe0b3d78d0a206dc107036a98edd0f822,a615ac4c6bfdc027cf522455f02b4aa68bf4773f29979c65c0f4ae36f1a68e8e,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b092,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b092/results_ort_tensorrt/validation_report.json,193a48995ea07f0393d0e0e85c38b63187f98886af1f0782af81424adfc8e00c,3f1e47ccad68849d1096cae7f3a0e63215c1c2ad6b3662465dde8bf16baf42e8,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b114,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b114/results_deepx_m1_to_tensorrt/validation_report.json,fa4b49a70989c72a6bc2837d6148b9a088fe8706e910115b92f1637ad0efa55a,163958cb5cc2d488703900b138ef87d3bbeef1a68d34c3bd22875fd342b12a66,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b114,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b114/results_hailo10_to_trt/validation_report.json,190c872ec3b75ad3ad70a3ef4a2ec511c478c3d511b73975eeed54ab9b26c7e7,394b1e7449be090c8c97ae3a78e26c2042fc3f5b68cefc68f9bcbe7a27cd2f69,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b114,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b114/results_hailo8_to_trt/validation_report.json,5e29f729e96f9487ee12b37b72b9f42ec2eec1505d9aa68a55cb63fb189659a5,10441d8b446ffff2708870c1d5aac343da02dae60df9a8b42fc5401d1d618536,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b114,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b114/results_ort_tensorrt/validation_report.json,7d56cd6fc6695d637b798a2c8d4440f61f386973dcccd518db548952833492a8,beaf5ad0da5a7da6d91ac86ce526a575442a5cffd9aa1185dd51ca53284f2248,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b134,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b134/results_deepx_m1_to_tensorrt/validation_report.json,6cd78a4659292c3ab4586a71816b423073ed33f511620e5d6eb7129d61b9654f,9016f92df1117c110de3176c8217476a23a063a07b042dbad43b8797482409d6,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b134,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b134/results_hailo10_to_trt/validation_report.json,7eaa5aff9300d9a261cc62c9d82f1a72e9a5660f447807b9ddbdd57914b86518,763b75be3eced7558c64a6f0b147fc463fc04ed913e1e198ba14bb10ba57932b,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b134,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b134/results_hailo8_to_trt/validation_report.json,90474a8e8f1e30dc64a491f8b6c5dbc2842103ead8942d0790a9a81d54eb1f6e,59e4f6b9388d45983a0d3c7c1a1fcc62c18197425a912c2852ad6a0420a2cea8,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b134,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b134/results_ort_tensorrt/validation_report.json,cc76a839f415f2d71542ba3dae931caeff238c4a81672878bf7ce782f4e168d4,4726d47e6929f5b23f3859585be983097d5663de1e7e8b9cd35aabb57acc6e3e,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b155,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b155/results_deepx_m1_to_tensorrt/validation_report.json,cffe01f9956c16ff293061ac00c59d645ff6d25b8d72f710765c5323ab5a3d8f,882ef355f9503c39d21f4255a8fa2c2ab5333d3433f7207a0af00291669ed138,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b155,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b155/results_hailo10_to_trt/validation_report.json,8171c6df65f56dfa507974b05a92b82802c5ba4fa5d0fe091833eab3df3a10d6,8ffe07cc73ac8f2d8bd68426860c5fe1d87530822a033dc832739200e7fff45f,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
yolov7_paper,b155,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b155/results_hailo8_to_trt/validation_report.json,c503fac0575f50a7c62588d6d7cc74e512749515ef1b34e9bb4b5a2916855da3,16cc0d0364e67cc9f39f30afe742542c0b2e117e8a1ab86e7db79d3ca09d0ad3,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
yolov7_paper,b155,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b155/results_ort_tensorrt/validation_report.json,7d7467a1614e81408482b0e9caaef038aefe332a2f6582d8d1f9be0c6c0dab83,a366949ca3ed7f246d4251dff2344ebc594494549d8ba2df58e6c1775b16adb3,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
yolov7_paper,b165,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b165/results_deepx_m1_to_tensorrt/validation_report.json,fad8b21fe05f2a44e259202d1ac8d4298c5e049db2b3b6764986625d031a6b68,58a52b5dcaf2c829daf3e482086732a02ef5295fc2f06e2dafc9dc295d232fbb,models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
